batch_id,status,class,true_class_cn,confidence,source_path,batch_image_path,batch_label_path,selected_at,annotated_at,notes
batch_003,annotated,stain,脏点,0.958701,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910092947对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180910092947对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180910092947对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.410461,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912095430对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912095430对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912095430对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.647105,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180907111616对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180907111616对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180907111616对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.511865,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831160939对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180831160939对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180831160939对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.345346,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912100550对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912100550对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912100550对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.648306,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912104234对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912104234对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912104234对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.732863,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180903100651对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180903100651对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180903100651对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.637730,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831153139对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180831153139对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180831153139对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,stain,脏点,0.850844,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912144056对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912144056对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912144056对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.997255,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905154747对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905154747对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905154747对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.702065,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905140826对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905140826对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905140826对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.968351,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905161452对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905161452对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905161452对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.948761,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905143436对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905143436对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905143436对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.998237,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905154731对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905154731对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905154731对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.963078,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905144843对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905144843对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905144843对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.917160,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905143304对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905143304对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905143304对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.830960,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905151530对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905151530对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905151530对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.585386,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905141514对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905141514对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905141514对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.977210,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905150415对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905150415对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905150415对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.425040,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905140900对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905140900对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905140900对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.737799,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905140815对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905140815对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905140815对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.944448,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905161423对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905161423对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905161423对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,crack,涂层开裂,0.967999,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905144822对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905144822对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905144822对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.999057,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903105728对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903105728对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903105728对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.998571,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903105422对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903105422对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903105422对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.984174,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903102147对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903102147对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903102147对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.883757,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903105949对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903105949对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903105949对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.999023,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903104545对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903104545对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903104545对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.771155,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903111134对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903111134对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903111134对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.997463,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903102509对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903102509对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903102509对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.998523,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903111501对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903111501对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903111501对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.995492,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903104531对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903104531对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903104531对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.985198,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903111439对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903111439对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903111439对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.914851,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903103125对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903103125对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903103125对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.998818,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903111220对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903111220对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903111220对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.914167,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903111119对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903111119对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903111119对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_003,annotated,transverse_bump,横条压凹,0.990218,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903102745对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903102745对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903102745对照样本.txt,2026-06-22T15:18:18,2026-06-22T16:02:12,
batch_004,annotated,stain,脏点,0.1066845953464508,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910093122对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910093122对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910093122对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False
batch_004,annotated,stain,脏点,0.11513444036245346,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180913105855对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180913105855对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180913105855对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False
batch_004,skipped,stain,脏点,0.10743710398674011,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831143130对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180831143130对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180831143130对照样本.txt,2026-06-23T09:32:06,,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False; empty label; skipped because no confirmed defect was annotated
batch_004,annotated,stain,脏点,0.1058659702539444,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910094131对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910094131对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910094131对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=桔皮; classifier_correct=False
batch_004,annotated,stain,脏点,0.10675365477800369,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831094211对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180831094211对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180831094211对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=正常/合格品; classifier_correct=False
batch_004,annotated,stain,脏点,0.10608746856451035,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910094109对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910094109对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910094109对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False
batch_004,annotated,stain,脏点,0.10650938749313354,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831145927对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180831145927对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180831145927对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=正常/合格品; classifier_correct=False
batch_004,annotated,stain,脏点,0.10591034591197968,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910095234对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910095234对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910095234对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False
batch_004,annotated,stain,脏点,0.1061515137553215,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180903100757对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180903100757对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180903100757对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False
batch_004,annotated,stain,脏点,0.11483649164438248,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910095958对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910095958对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910095958对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=碰伤; classifier_correct=False
batch_004,annotated,stain,脏点,0.10229349136352539,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910093144对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910093144对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910093144对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=碰伤; classifier_correct=False
batch_004,skipped,stain,脏点,0.11280814558267593,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910092718对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910092718对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910092718对照样本.txt,2026-06-23T09:32:06,,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False; missing label; skipped because no confirmed defect was annotated
batch_004,annotated,stain,脏点,0.10318222641944885,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910093100对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910093100对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910093100对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False
batch_004,annotated,stain,脏点,0.11118701845407486,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910091751对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910091751对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910091751对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=正常/合格品; classifier_correct=False
batch_004,annotated,stain,脏点,0.10274703055620193,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910094924对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180910094924对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180910094924对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False
batch_004,annotated,stain,脏点,0.10900294780731201,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180913105749对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180913105749对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180913105749对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=横条压凹; classifier_correct=False
batch_004,annotated,stain,脏点,0.1076405942440033,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912095629对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\images\stain__脏点20180912095629对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_004\labels\stain__脏点20180912095629对照样本.txt,2026-06-23T09:32:06,2026-06-23T10:29:55,selected from standard class folders; source class trusted over weak full-screen classifier; classifier_pred=正常/合格品; classifier_correct=False
